65.353633553,10.10.1.1:59564,10.10.2.2:5001,32,0xa7ff3032,0xa7fefd32,10,2147483647,28960,1315,29312
65.570951382,10.10.1.1:59564,10.10.2.2:5001,32,0xa7ff412a,0xa7fefd4a,1,5,29056,1265,29312
65.582980671,10.10.1.1:59564,10.10.2.2:5001,32,0xa7ff412a,0xa7ff02f2,11,2147483647,31872,28107,29312
65.594965756,10.10.1.1:59564,10.10.2.2:5001,32,0xa7ff4c7a,0xa7ff089a,12,2147483647,34816,53304,29312
65.606882755,10.10.1.1:59564,10.10.2.2:5001,32,0xa7ff57ca,0xa7ff0e42,13,2147483647,37760,76849,29312
65.618937671,10.10.1.1:59564,10.10.2.2:5001,32,0xa7ff631a,0xa7ff13ea,14,2147483647,40576,98941,29312
65.630836359,10.10.1.1:59564,10.10.2.2:5001,32,0xa7ff68c2,0xa7ff1992,15,2147483647,43520,119779,29312
65.643011263,10.10.1.1:59564,10.10.2.2:5001,32,0xa7ff7412,0xa7ff1f3a,16,2147483647,46336,139494,29312
65.654961707,10.10.1.1:59564,10.10.2.2:5001,32,0xa7ff7f62,0xa7ff24e2,17,2147483647,49280,158267,29312
65.666873263,10.10.1.1:59564,10.10.2.2:5001,32,0xa7ff8ab2,0xa7ff2a8a,18,2147483647,52224,176187,29312
65.678886166,10.10.1.1:59564,10.10.2.2:5001,32,0xa7ff9602,0xa7ff3032,19,2147483647,55040,193357,29312
65.690981770,10.10.1.1:59564,10.10.2.2:5001,32,0xa7ffa152,0xa7ff35da,20,2147483647,57984,209842,29312
65.762836172,10.10.1.1:59564,10.10.2.2:5001,32,0xa7ffaca2,0xa7ff3b82,21,2147483647,60928,225780,29312
66.206644355,10.10.1.1:59564,10.10.2.2:5001,44,0xa7ffb7f2,0xa7ff412a,22,2147483647,63744,247392,29312
66.218464891,10.10.1.1:59564,10.10.2.2:5001,32,0xa7ffbd9a,0xa7ff412a,22,2147483647,63744,247392,29312
66.230470174,10.10.1.1:59564,10.10.2.2:5001,32,0xa7ffc8ea,0xa7ff46d2,23,2147483647,66688,295903,29312
66.242545571,10.10.1.1:59564,10.10.2.2:5001,32,0xa7ffd43a,0xa7ff4c7a,24,2147483647,69504,339850,29312
66.254455325,10.10.1.1:59564,10.10.2.2:5001,32,0xa7ffd9e2,0xa7ff5222,25,2147483647,72448,378315,29312
66.266516320,10.10.1.1:59564,10.10.2.2:5001,32,0xa7ffe532,0xa7ff57ca,26,2147483647,75392,413461,29312
